Id producto; Ref. producto; Nombre; Descripcion corta; Precio de venta; CategorÃ­as (nombre1,nombre2,etc); Meta Titulo; Meta DescripciÃ³n; Meta Palabras clave; Etiquetas (tag1,tag2,etc); Accesorios; URL de las imÃ¡genes; Cantidad; Activo
104;;Revista A5 Plus | 32 pág.;"<p>Formato Abierto: 24 x 33 cm.</p>
<p>Formato Cerrado: 16,5 x 24 cm.</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 130 gr.</p>
<p>Tintas: 4+4 (todo color dos caras)</p>
<p>Acabado: Sin acabado</p>
<p>Manipulado: Plegado y Grapado</p>
<p>Descripción: 32 páginas</p>";798;Revista A5 Plus | Minicatálogo;;;;;;http://www.originarte.com/imprenta/104-188/revista-a5-plus-8-pag.jpg,http://www.originarte.com/imprenta/104-189/revista-a5-plus-8-pag.jpg;20000;1
105;;Revista A4 | 8 pág.;"<p>Formato Abierto: 29,7 x 42 cm. (A3)</p>
<p>Formato Cerrado: 21 x 29,7 cm. (A4)</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 130 gr.</p>
<p>Tintas: 4+4 (todo color dos caras)</p>
<p>Acabado: Sin acabado</p>
<p>Manipulado: Plegado y Grapado</p>
<p>Descripción: 8 páginas</p>";560;Revista A4 | Catálogo;;;;;;http://www.originarte.com/imprenta/105-144/revista-a4-8-pag.jpg,http://www.originarte.com/imprenta/105-145/revista-a4-8-pag.jpg;10000;1
108;;Revista A4 | 16 pág.;"<div class=""product_desc"">
<p>Formato Abierto: 29,7 x 42 cm. (A3)</p>
<p>Formato Cerrado: 21 x 29,7 cm. (A4)</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 130 gr.</p>
<p>Tintas: 4+4 (todo color dos caras)</p>
<p>Acabado: Sin acabado</p>
<p>Manipulado: Plegado y Grapado</p>
<p>Descripción: 16 páginas</p>
</div>";765;Revista A4 | Catálogo;;;;;;http://www.originarte.com/imprenta/108-150/revista-a4-16-pag.jpg,http://www.originarte.com/imprenta/108-151/revista-a4-16-pag.jpg;20000;1
109;;Revisión de originales;<p>Evita resultados inesperados.<br />Para cualquier producto que encargues en originarte.com<br /><br /></p>;0;Preimpresión;;;;;,;http://www.originarte.com/imprenta/109-180/revision-de-originales.jpg,http://www.originarte.com/imprenta/109-445/revision-de-originales.jpg;2663;1
110;;Revista A4 | 24 pág.;"<div class=""product_desc"">
<p>Formato Abierto: 29,7 x 42 cm. (A3)</p>
<p>Formato Cerrado: 21 x 29,7 cm. (A4)</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 130 gr.</p>
<p>Tintas: 4+4 (todo color dos caras)</p>
<p>Acabado: Sin acabado</p>
<p>Manipulado: Plegado y Grapado</p>
<p>Descripción: 24 páginas</p>
</div>";1 208,00;Revista A4 | Catálogo;;;;;;http://www.originarte.com/imprenta/110-190/revista-a4-16-pag.jpg,http://www.originarte.com/imprenta/110-191/revista-a4-16-pag.jpg;15000;1
111;;Revista A4 | 32 pág.;"<div class=""product_desc"">
<p>Formato Abierto: 29,7 x 42 cm. (A3)</p>
<p>Formato Cerrado: 21 x 29,7 cm. (A4)</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 130 gr.</p>
<p>Tintas: 4+4 (todo color dos caras)</p>
<p>Acabado: Sin acabado</p>
<p>Manipulado: Plegado y Grapado</p>
<p>Descripción: 32 páginas</p>
</div>";1 257,00;Revista A4 | Catálogo;;;;;;http://www.originarte.com/imprenta/111-192/revista-a4-16-pag.jpg,http://www.originarte.com/imprenta/111-193/revista-a4-16-pag.jpg;15000;1
112;;Flyer A6;"<p><span style=""color: #888888;"">Formato:</span> 10 x 15 cm. | A6</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";160;Papel Reciclado Cyclus Offset,Papel Reciclado Cyclus Offset;;;;;,;http://www.originarte.com/imprenta/112-330/flyer-a6.jpg,http://www.originarte.com/imprenta/112-331/flyer-a6.jpg,http://www.originarte.com/imprenta/112-332/flyer-a6.jpg;34998;0
113;;4+0 tintas con barniz exterior;"<p>Formato Cerrado: 22 x 30,5 cm.</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 300 gr.</p>
<p>Tintas: 4+0 CMYK</p>
<p>Acabado: Barniz Brillo o Mate una cara</p>
<p>Manipulado: Troquelado</p>";440;Troqueladas Automontables con tarjetero;;;;;;http://www.originarte.com/imprenta/113-334/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/113-335/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/113-336/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/113-337/sin-plastificado-exterior.jpg;7500;1
114;;4+0 tintas con plastificado exterior;"<p>Formato Cerrado: 22 x 30,5 cm.</p>
<p>Papel: Estucado Mate</p>
<p>Gramaje: 350 gr.</p>
<p>Tintas: 4+0 CMYK</p>
<p>Acabado: Plastificado Brillo o Mate una cara</p>
<p>Manipulado: Troquelado</p>";530;Troqueladas Automontables con tarjetero;;;;;;http://www.originarte.com/imprenta/114-338/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/114-339/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/114-407/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/114-340/sin-plastificado-exterior.jpg;7500;1
115;2+2t_Reciclado_TV;2+2t. Papel Reciclado;"<p>Formato: De 5,5x5,5 a 8,5x5,5 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p>Gramaje: 350grs.</p>
<p>Tintas: 2+2 (Pantone)</p>
<p>Manipulado: Corte</p>
<p>Descripción: Con esta opción es posible imprimir de 1 a 8 modelos</p>";170;Impresión en tintas directas,Impresión Tintas Directas;;;;;,;http://www.originarte.com/imprenta/115-342/tarjeta-de-visita-tintas-directas.jpg,http://www.originarte.com/imprenta/115-344/tarjeta-de-visita-tintas-directas.jpg,http://www.originarte.com/imprenta/115-341/tarjeta-de-visita-tintas-directas.jpg;7498;1
116;2+2t_Verjurado_TV;2+2t. Papel Verjurado;"<p>Formato: De 5,5x5,5 a 8,5x5,5 cm.</p>
<p>Papel: Verjurado <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Conqueror Verjurado Diamond White, 100% fibra de algodón, sin cloro ni ácidos. Acabado texturizado, suave y elegante, ofrece un toque distintivo en la comunicación de tu empresa.</span></a></p>
<p>Gramaje: 300grs.</p>
<p>Tintas: 2+2 (Pantone)</p>
<p>Manipulado: Corte</p>
<p>Descripción: Con esta opción es posible imprimir de 1 a 8 modelos</p>";230;Impresión en tintas directas,Impresión Tintas Directas;;;;;,;http://www.originarte.com/imprenta/116-348/tarjeta-de-visita-tintas-directas.jpg,http://www.originarte.com/imprenta/116-349/tarjeta-de-visita-tintas-directas.jpg,http://www.originarte.com/imprenta/116-350/tarjeta-de-visita-tintas-directas.jpg,http://www.originarte.com/imprenta/116-345/tarjeta-de-visita-tintas-directas.jpg;7500;1
117;4+4t_Estucado_TV;4+4t. Papel Estucado;"<p><span style=""color: #888888;"">Formato: De 5,5x5,5 a 8,5x5,5 cm.</span></p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p style=""color: #888888;"">Gramaje: 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span><span> </span><span>Corte</span><span></span></p>
<p><span style=""color: #888888;"">Descripción:</span><span> Con esta opción es posible imprimir de 1 a 8 modelos</span> </p>";200;Todo color sin plastificar,Estucado mate;;;;;,;http://www.originarte.com/imprenta/117-358/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/117-359/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/117-357/44t-papel-estucado.jpg;7500;1
118;4+4t_reciclado_TV;4+4t. Papel Reciclado;"<p><span style=""color: #888888;"">Formato:</span> De 5,5x5,5 a 8,5x5,5 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span>Corte</p>
<p><span style=""color: #888888;"">Descripción:</span> Con esta opción es posible imprimir de 1 a 8 modelos</p>";230;Todo color sin plastificar,Estucado mate;;;;;,;http://www.originarte.com/imprenta/118-351/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/118-352/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/118-353/44t-papel-estucado.jpg;7500;1
119;4+4t_Verjurado_TV;4+4t. Papel Verjurado;"<p><span style=""color: #888888;"">Formato:</span> De 5,5x5,5 a 8,5x5,5 cm.</p>
<p>Papel: Verjurado <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Conqueror Verjurado Diamond White, 100% fibra de algodón, sin cloro ni ácidos. Acabado texturizado, suave y elegante, ofrece un toque distintivo en la comunicación de tu empresa.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>
<p><span style=""color: #888888;"">Descripción:</span> Con esta opción es posible imprimir de 1 a 8 modelos</p>";300;Todo color sin plastificar,Estucado mate;;;;;,;http://www.originarte.com/imprenta/119-360/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/119-361/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/119-362/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/119-356/44t-papel-estucado.jpg;7500;1
120;sobre-americano-3t;Sobre 3+0 tintas PANTONE;"<p>Formato: 11,5 x 22,5 cm</p>
<p>Papel: Offset Extra blanco</p>
<p>Gramaje: 90grs.</p>
<p>Tintas: 3+0 PANTONE</p>
<p>Descripción: Sobre con o sin ventana</p>";130;Sobre americano con o sin ventana;;;;;;http://www.originarte.com/imprenta/120-363/sobre-americano.jpg,http://www.originarte.com/imprenta/120-403/sobre-americano.jpg;20000;1
121;sobre-americano-4t;Sobre 4+0 tintas CMYK;"<p>Formato: 11,5 x 22,5 cm</p>
<p>Papel: Offset Extra blanco</p>
<p>Gramaje: 90grs.</p>
<p>Tintas: 4+0 CMYK</p>
<p>Descripción: Sobre con o sin ventana</p>";160;Sobre americano con o sin ventana;;;;;;http://www.originarte.com/imprenta/121-364/sobre-americano.jpg,http://www.originarte.com/imprenta/121-404/sobre-americano.jpg;19999;1
122;sobre-bolsa-3t;Sobre 3+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>22,9 x 32,4 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 3+0 PANTONE</p>";170;Sobre Bolsa;;;;;;http://www.originarte.com/imprenta/122-365/sobre-americano.jpg;20000;1
123;sobre-bolsa-4t;Sobre todo color;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>22,9 x 32,4 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0 CMYK</p>";210;Sobre Bolsa;;;;;;http://www.originarte.com/imprenta/123-366/sobre-americano.jpg;20000;1
124;sobre-folio-2t;Sobre 2+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>26 x 36 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 2+0 PANTONE</p>";150;Sobre Folio Prolongado;;;;;;http://www.originarte.com/imprenta/124-367/sobre-americano.jpg;20000;1
125;sobre-folio-3t;Sobre 3+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>26 x 36 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 3+0 PANTONE</p>";180;Sobre Folio Prolongado;;;;;;http://www.originarte.com/imprenta/125-368/sobre-americano.jpg;20000;1
126;sobre-folio-4t;Sobre todo color;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>26 x 36 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0 CMYK</p>";220;Sobre Folio Prolongado;;;;;;http://www.originarte.com/imprenta/126-477/sobre-americano.jpg;20000;1
127;sobre-a5-2t;Sobre 2+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>16,2 x 22,9 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 2+0 PANTONE</p>";120;Sobre A5;;;;;;http://www.originarte.com/imprenta/127-370/sobre-americano.jpg,http://www.originarte.com/imprenta/127-405/sobre-americano.jpg;20000;1
128;sobre-a5-3t;Sobre 3+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>16,2 x 22,9 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 3+0 PANTONE</p>";150;Sobre A5;;;;;;http://www.originarte.com/imprenta/128-371/sobre-americano.jpg;20000;1
129;sobre-a5-4t;Sobre todo color;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>16,2 x 22,9 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0 CMYK</p>";180;Sobre A5;;;;;;http://www.originarte.com/imprenta/129-372/sobre-americano.jpg;20000;1
131;ClaseA_F_Mini;Folleto Flyer Mini;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>6,5 x 10 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Plastificado Mate 1 cara <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Capa de polipropileno sobre la pieza ya impresa que protege el papel y la impresión. El plastificado mate da un acabado cálido aterciopelado, ideal para tarjetas de visita, postales, invitaciones y todo elemento que requiera un acabado de calidad.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span> Corte</p>";85;Clase A - Plastificado Mate una cara;;;;;,;http://www.originarte.com/imprenta/131-375/folleto-flyer-mini.jpg,http://www.originarte.com/imprenta/131-381/folleto-flyer-mini.jpg,http://www.originarte.com/imprenta/131-376/folleto-flyer-mini.jpg;10000;1
132;carta-offset-2t;Papel Carta 2+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra Blanco <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Offset extra pre-pint (especial garantizado para impresión ink-jet y láser). Extra blanco, EcoLabel, FSC y ECF.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 2+0</p>";110;Papel Offset Extra Blanco;;;;;;http://www.originarte.com/imprenta/132-377/papel-carta-a4.jpg;7499;1
133;carta-offset-4t;Papel Carta 4+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra Blanco <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Offset extra pre-pint (especial garantizado para impresión ink-jet y láser). Extra blanco, EcoLabel, FSC y ECF.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0</p>";160;Papel Offset Extra Blanco;;;;;;http://www.originarte.com/imprenta/133-378/papel-carta-a4.jpg;7498;1
134;carta-recic-4t;Papel Carta 4+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span style=""color: #888888;"">Acabado:</span> Cyclus 100% Reciclado<a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Offset 100% reciclado, fabricado sin cloro ni blanqueantes ópticados. Certificado Ángel Azul, Cisne Nórdico y NAPM.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0</p>";170;Papel Reciclado Cyclus Offset;;;;;;http://www.originarte.com/imprenta/134-379/papel-carta-a4.jpg;7500;1
135;;Díptico Cuadrado;"<p><span class=""claro"" style=""color: #888888;"">Formato Abierto:</span> 10 x 20 cm.</p>
<p><span class=""claro"" style=""color: #888888;"">Formato Cerrado:</span> 10 x 10 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Plastificado Mate 1 cara <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Capa de polipropileno sobre la pieza ya impresa que protege el papel y la impresión. El plastificado mate da un acabado cálido aterciopelado, ideal para tarjetas de visita, postales, invitaciones y todo elemento que requiera un acabado de calidad.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span> un hendido (dípticos)</p>
<p><span class=""claro"" style=""color: #888888;"">Descripción:</span> Se entrega plegado.</p>";150;Clase A - Plastificado Mate una cara;Originarte impresión offset díptico postal;Originarte impresión offset díptico postal;impresion diptico, diptico cuadrado, impresion offset, dipticos barcelona;;,;;7500;0
136;;Calendario sin barniz;"<p><span class=""claro"" style=""color: #888888;"">Formato abierto: </span><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">11 x 22 x 6 cm.</span></p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Papel:</span> Cartulina Foldind</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 300grs.</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"">Manipulado:</span><span> Engomado</span></p>";200;Calendario de mesa;Calendario de mesa;Calendario de mesa, calendario engomado;calendario de mesa, calendario engomado, calendario automontable;;;http://www.originarte.com/imprenta/136-387/calendario-de-mesa-todo-color.jpg,http://www.originarte.com/imprenta/136-388/calendario-de-mesa-todo-color.jpg,http://www.originarte.com/imprenta/136-418/calendario-de-mesa-todo-color.jpg;10000;1
137;;Calendario con barniz;"<p><span class=""claro"" style=""color: #888888;"">Formato abierto: </span><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">11 x 22 x 6 cm.</span></p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Papel:</span> Cartulina Foldind</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 300grs.</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+0</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;"">Acabado: Barniz brillo</p>
<p style=""font-style: normal; font-size: 13px; font-family: Helvetica, Arial, sans-serif;""><span class=""claro"" style=""color: #888888;"">Manipulado:</span><span> Engomado</span></p>";240;Calendario de mesa;Calendario de mesa;Calendario de mesa, calendario engomado;calendario de mesa, calendario engomado, calendario automontable;;;http://www.originarte.com/imprenta/137-389/calendario-de-mesa-todo-color.jpg,http://www.originarte.com/imprenta/137-390/calendario-de-mesa-todo-color.jpg,http://www.originarte.com/imprenta/137-419/calendario-de-mesa-todo-color.jpg;10000;1
138;;4+4 tintas con barniz dos caras;"<p>Formato Cerrado: 22 x 30,5 cm.</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 300 gr.</p>
<p>Tintas: 4+4 CMYK</p>
<p>Acabado: Barniz Brillo o Mate dos caras</p>
<p>Manipulado: Troquelado</p>";500;Troqueladas Automontables con tarjetero;;;;;;http://www.originarte.com/imprenta/138-420/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/138-421/sin-plastificado-exterior.jpg,http://www.originarte.com/imprenta/138-422/sin-plastificado-exterior.jpg;7500;1
139;;Flyer A5;"<p><span style=""color: #888888;"">Formato:</span> 14,8 x 21 cm. | A5</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";200;Papel Reciclado Cyclus Offset,Papel Reciclado Cyclus Offset;Originarte Impresión flyer A5 reciclado;Originarte Impresión flyer A5 reciclado;impresion, offset, barcelona, madrid, valencia, flyers, reciclado;;,;http://www.originarte.com/imprenta/139-427/flyer-a5-reciclado.jpg;35000;0
140;;Flyer Tarjetón;"<p><span style=""color: #888888;"">Formato:</span> 10 x 21 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";180;Papel Reciclado Cyclus Offset,Papel Reciclado Cyclus Offset;Originarte Impresión flyer tarjetón reciclado;Originarte Impresión flyer tarjetón reciclado;impresion, offset, barcelona, madrid, valencia, flyers, reciclado;;,;http://www.originarte.com/imprenta/140-428/flyer-tarjeton-10x21-papel-reciclado.jpg,http://www.originarte.com/imprenta/140-430/flyer-tarjeton-10x21-papel-reciclado.jpg;35000;0
141;115gr_Mapa_9,9x17,4;Desplegable 9,9x17,4 a 50x35;"<p><span class=""claro"" style=""color: #888888;"">Formato Abierto:</span> 35 x 50 cm.</p>
<p><span class=""claro"" style=""color: #888888;"">Formato Cerrado:</span> 9,9 x 17,4 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado Brillo <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorStar. Estucado multicapa brillante dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y muy buen brillo de papel, lo que le da muy buen resultado final.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 115 gr.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span> Plegado en acordeón 5 caras y replegado díptico</p>
<p><span class=""claro"" style=""color: #888888;"">Descripción:</span> Se entrega plegado</p>
<p></p>";350;Papel 115grs.;;;;;;http://www.originarte.com/imprenta/141-438/cuadriptico-a4.jpg,http://www.originarte.com/imprenta/141-439/cuadriptico-a4.jpg;27500;1
